"treated_id","control_id"
"CA3698511863819880721_A","CA4011712405220080621_C1"
"CA3698511863819880721_A","CA3332411665620030612_C1"
"CA3698511863819880721_A","CA3874612210319851008_C1"
"CA3698511863819880721_A","CA3597112115720150618_C1"
"CA3698511863819880721_A","CA3976512124820080622_C1"
"CA3698511863819880721_A","CA3344811666519940624_C1"
"CA3698511863819880721_A","CA3654012136120050613_C1"
"CA3698511863819880721_A","CA3615912025120061025_C1"
"CA3698511863819880721_A","CA4003612349819900923_C1"
"CA3698511863819880721_A","CA3630012029019870514_C1"
"CA3698611933819890723_A","CA3281011635519890621_C1"
"CA3698611933819890723_A","CA4162412008719990925_C1"
"CA3698611933819890723_A","CA3599412057519850706_C1"
"CA3698611933819890723_A","CA3592511748620050718_C1"
"CA3698611933819890723_A","CA3780612037620060703_C1"
"CA3698611933819890723_A","CA3590312056319850702_C1"
"CA3698611933819890723_A","CA4072312226319900808_C1"
"CA3698611933819890723_A","CA3274911631019920719_C1"
"CA3698611933819890723_A","CA3531111866520030617_C1"
"CA3698611933819890723_A","CA3733112113520060526_C1"
"CA3698611933819890723_A","CA3331611676519890410_C1"
"CA3698611933819890723_A","CA3630012144819930801_C1"
"CA3698611933819890723_A","CA3826112094020010613_C1"
"CA3698611933819890723_A","CA3790211905120100726_C1"
"CA3698611933819890723_A","CA4042012031420010808_C1"
"CA3698611933819890723_A","CA4034212258719900809_C1"
"CA3698611933819890723_A","CA4060612338819870830_C1"
"CA3698611933819890723_A","CA3558912020619920729_C1"
"CA3698611933819890723_A","CA4179312283119870830_C1"
"CA3698611933819890723_A","CA3502311937719961028_C1"
"CA3698911976620080610_A","CA3509311838420050709_C1"
"CA3698911976620080610_A","CA3698511863819880721_C1"
"CA3698911976620080610_A","CA3856111972120100725_C1"
"CA3698911976620080610_A","CA3976112013320030720_C1"
"CA3698911976620080610_A","CA3705711928720061201_C1"
"CA3698911976620080610_A","CA3398611448919860413_C1"
"CA3698911976620080610_A","CA4060612338819870830_C1"
"CA3698911976620080610_A","CA3630012029019870514_C1"
"CA3698911976620080610_A","CA4177812162219990823_C1"
"CA3698911976620080610_A","CA3710712109719990618_C1"
"CA3698911976620080610_A","CA3965812261019880826_C1"
"CA3698911976620080610_A","CA3920712310319951004_C1"
"CA3698911976620080610_A","CA3700411949520160730_C1"
"CA3698911976620080610_A","CA3604211878120070706_C1"
"CA3698911976620080610_A","CA3655211908319901008_C1"
"CA3698911976620080610_A","CA3360811688220040717_C1"
"CA3698911976620080610_A","CA3534111823820120810_C1"
"CA3698911976620080610_A","CA3824712190119890703_C1"
"CA3698911976620080610_A","CA3619712028419960512_C1"
"CA3698911976620080610_A","CA3698911976620080610_C1"
"CA3700411949520160730_A","CA3923712253519890827_C1"
"CA3700411949520160730_A","CA3360811688220040717_C1"
"CA3700411949520160730_A","CA3590412071619940624_C1"
"CA3700411949520160730_A","CA3623712057320040711_C1"
"CA3700411949520160730_A","CA3698911976620080610_C1"
"CA3700411949520160730_A","CA3589912013419840525_C1"
"CA3700411949520160730_A","CA3759312148820090813_C1"
"CA3700411949520160730_A","CA3976912001319850708_C1"
"CA3700411949520160730_A","CA3636912148720020716_C1"
"CA3700411949520160730_A","CA3463412033019970820_C1"
"CA3700411949520160730_A","CA3592211936519930614_C1"
"CA3700411949520160730_A","CA4030012273420050810_C1"
"CA3700411949520160730_A","CA4177812162219990823_C1"
"CA3700411949520160730_A","CA3381411748319980831_C1"
"CA3700411949520160730_A","CA3331611676519890410_C1"
"CA3700411949520160730_A","CA3679011947219990713_C1"
"CA3700411949520160730_A","CA3398411985619990615_C1"
"CA3700411949520160730_A","CA4119812272519870831_C1"
"CA3700411949520160730_A","CA3923312230719920921_C1"
"CA3700411949520160730_A","CA4090212304019870830_C1"
"CA3702812134320090829_A","CA3350011684320040425_C1"
"CA3702812134320090829_A","CA3759112046019960723_C1"
"CA3702812134320090829_A","CA3759312148820090813_C1"
"CA3702812134320090829_A","CA3398411985619990615_C1"
"CA3702812134320090829_A","CA4199712363419870830_C1"
"CA3702812134320090829_A","CA3592511748620050718_C1"
"CA3702812134320090829_A","CA4162412008719990925_C1"
"CA3702812134320090829_A","CA3462911830219860703_C1"
"CA3702812134320090829_A","CA3944512141720130816_C1"
"CA3702812134320090829_A","CA3600012102719870707_C1"
"CA3702812134320090829_A","CA3281011635519890621_C1"
"CA3702812134320090829_A","CA3715812157619850708_C1"
"CA3702812134320090829_A","CA3733112113520060526_C1"
"CA3702812134320090829_A","CA3698611933819890723_C1"
"CA3702812134320090829_A","CA3426711722820071022_C1"
"CA3702812134320090829_A","CA4090212304019870830_C1"
"CA3702812134320090829_A","CA4120212362120091007_C1"
"CA3702812134320090829_A","CA3959912231720000505_C1"
"CA3702812134320090829_A","CA4192312065019840813_C1"
"CA3702812134320090829_A","CA4072112286319940712_C1"
"CA3705511853620020826_A","CA4030412219519990823_C1"
"CA3705511853620020826_A","CA4075512062319940918_C1"
"CA3705511853620020826_A","CA3484512056319930615_C1"
"CA3705511853620020826_A","CA3398411985619990615_C1"
"CA3705511853620020826_A","CA4024312331620110923_C1"
"CA3705511853620020826_A","CA3654012136120050613_C1"
"CA3705511853620020826_A","CA4192312065019840813_C1"
"CA3705511853620020826_A","CA3426711722820071022_C1"
"CA3705511853620020826_A","CA3360811688220040717_C1"
"CA3705511853620020826_A","CA3698911976620080610_C1"
"CA3705511853620020826_A","CA4028412415619900808_C1"
"CA3705511853620020826_A","CA3881112138320070716_C1"
"CA3705511853620020826_A","CA3759211908519920820_C1"
"CA3705511853620020826_A","CA3567012100420160813_C1"
"CA3705511853620020826_A","CA4119812272519870831_C1"
"CA3705511853620020826_A","CA3914812140319980904_C1"
"CA3705511853620020826_A","CA4006312162120080620_C1"
"CA3705511853620020826_A","CA3976912001319850708_C1"
"CA3705511853620020826_A","CA3824712190119890703_C1"
"CA3705511853620020826_A","CA3673911825219850706_C1"
"CA3705711928720061201_A","CA3592511748620050718_C1"
"CA3705711928720061201_A","CA4072112286319940712_C1"
"CA3705711928720061201_A","CA4090212304019870830_C1"
"CA3705711928720061201_A","CA4170812050420060724_C1"
"CA3705711928720061201_A","CA3365811690720100717_C1"
"CA3705711928720061201_A","CA3698911976620080610_C1"
"CA3705711928720061201_A","CA3396111720119960630_C1"
"CA3705711928720061201_A","CA3700411949520160730_C1"
"CA3705711928720061201_A","CA3979312286719900809_C1"
"CA3705711928720061201_A","CA4179312283119870830_C1"
"CA3705711928720061201_A","CA3604211878120070706_C1"
"CA3705711928720061201_A","CA3834912245219960802_C1"
"CA3705711928720061201_A","CA4120212362120091007_C1"
"CA3705711928720061201_A","CA3398411985619990615_C1"
"CA3705711928720061201_A","CA3673911825219850706_C1"
"CA3705711928720061201_A","CA3824712190119890703_C1"
"CA3705711928720061201_A","CA4196012323320120805_C1"
"CA3705711928720061201_A","CA3281011635519890621_C1"
"CA3705711928720061201_A","CA3598411885320070603_C1"
"CA3705711928720061201_A","CA3469811712319930720_C1"
"CA3708212221420090812_A","CA3859811975220150620_C1"
"CA3708212221420090812_A","CA3608212045920160702_C1"
"CA3708212221420090812_A","CA3953112272720030903_C1"
"CA3708212221420090812_A","CA3370611680419940619_C1"
"CA3708212221420090812_A","CA3402011446219950623_C1"
"CA3708212221420090812_A","CA3619712028419960512_C1"
"CA3708212221420090812_A","CA3976112380020080623_C1"
"CA3708212221420090812_A","CA3511611978620100515_C1"
"CA3708212221420090812_A","CA3509311838420050709_C1"
"CA3708212221420090812_A","CA3431911917319871111_C1"
"CA3708212221420090812_A","CA3552511899719970810_C1"
"CA3708212221420090812_A","CA3360811688220040717_C1"
"CA3708212221420090812_A","CA3818712077320010713_C1"
"CA3708212221420090812_A","CA3385911750220100520_C1"
"CA3708212221420090812_A","CA4059212068919850708_C1"
"CA3708212221420090812_A","CA3700411949520160730_C1"
"CA3708212221420090812_A","CA3488111871919870401_C1"
"CA3708212221420090812_A","CA4090212304019870830_C1"
"CA3708212221420090812_A","CA3665912086319860602_C1"
"CA3708212221420090812_A","CA3636112107019890728_C1"
"CA3708512107720000809_A","CA3692411971419970519_C1"
"CA3708512107720000809_A","CA4030412219519990823_C1"
"CA3708512107720000809_A","CA4006312162120080620_C1"
"CA3708512107720000809_A","CA3502311937719961028_C1"
"CA3708512107720000809_A","CA3481412033519850912_C1"
"CA3708512107720000809_A","CA3776911967520120616_C1"
"CA3708512107720000809_A","CA3398411985619990615_C1"
"CA3708512107720000809_A","CA3600012102719870707_C1"
"CA3708512107720000809_A","CA4048812292220080621_C1"
"CA3708512107720000809_A","CA3814611990020030720_C1"
"CA3708512107720000809_A","CA3636912148720020716_C1"
"CA3708512107720000809_A","CA4034312052019850807_C1"
"CA3708512107720000809_A","CA3436111726920070331_C1"
"CA3708512107720000809_A","CA3509311838420050709_C1"
"CA3708512107720000809_A","CA3918412148220080621_C1"
"CA3708512107720000809_A","CA3586112056119850717_C1"
"CA3708512107720000809_A","CA3604211878120070706_C1"
"CA3708512107720000809_A","CA3599412057519850706_C1"
"CA3708512107720000809_A","CA3655011744919840630_C1"
"CA3708512107720000809_A","CA3620811844420130823_C1"
"CA3710712109719990618_A","CA4037112070120060718_C1"
"CA3710712109719990618_A","CA3623312044519870519_C1"
"CA3710712109719990618_A","CA3619712028419960512_C1"
"CA3710712109719990618_A","CA3695911870020010730_C1"
"CA3710712109719990618_A","CA3782011879420030902_C1"
"CA3710712109719990618_A","CA3445211772619840706_C1"
"CA3710712109719990618_A","CA4010812030519870830_C1"
"CA3710712109719990618_A","CA4083712302219870830_C1"
"CA3710712109719990618_A","CA3629712113219970531_C1"
"CA3710712109719990618_A","CA3548112026719930614_C1"
"CA3710712109719990618_A","CA3387911608820060707_C1"
"CA3710712109719990618_A","CA3448712019620040605_C1"
"CA3710712109719990618_A","CA3527111997419950601_C1"
"CA3710712109719990618_A","CA3716011953619880709_C1"
"CA3710712109719990618_A","CA3647112115219980803_C1"
"CA3710712109719990618_A","CA4165512145820110608_C1"
"CA3710712109719990618_A","CA4192312065019840813_C1"
"CA3710712109719990618_A","CA3521211873720160701_C1"
"CA3710712109719990618_A","CA3355611691120120814_C1"
"CA3710712109719990618_A","CA3794211948220090729_C1"
"CA3711311946719890728_A","CA3365811690720100717_C1"
"CA3711311946719890728_A","CA3801412057319960812_C1"
"CA3711311946719890728_A","CA3626912129019840628_C1"
"CA3711311946719890728_A","CA4035812356120150806_C1"
"CA3711311946719890728_A","CA3698911976620080610_C1"
"CA3711311946719890728_A","CA3634812146719850610_C1"
"CA3711311946719890728_A","CA3531111866520030617_C1"
"CA3711311946719890728_A","CA3281011635519890621_C1"
"CA3711311946719890728_A","CA3592511748620050718_C1"
"CA3711311946719890728_A","CA3583412025220120709_C1"
"CA3711311946719890728_A","CA3625712072920000803_C1"
"CA3711311946719890728_A","CA3504112034719870505_C1"
"CA3711311946719890728_A","CA4177812162219990823_C1"
"CA3711311946719890728_A","CA3274911631019920719_C1"
"CA3711311946719890728_A","CA3502311937719961028_C1"
"CA3711311946719890728_A","CA3705711928720061201_C1"
"CA3711311946719890728_A","CA3335711682319880602_C1"
"CA3711311946719890728_A","CA4090212304019870830_C1"
"CA3711311946719890728_A","CA3604211878120070706_C1"
"CA3711311946719890728_A","CA3921812339220080704_C1"
"CA3715011941919920813_A","CA3335711682319880602_C1"
"CA3715011941919920813_A","CA3396111720119960630_C1"
"CA3715011941919920813_A","CA3597112115720150618_C1"
"CA3715011941919920813_A","CA3637812142519861106_C1"
"CA3715011941919920813_A","CA3615912025120061025_C1"
"CA3715011941919920813_A","CA4042012031420010808_C1"
"CA3715011941919920813_A","CA3698911976620080610_C1"
"CA3715011941919920813_A","CA3859811975220150620_C1"
"CA3715011941919920813_A","CA3470111707519840512_C1"
"CA3715011941919920813_A","CA4139712116519870831_C1"
"CA3715011941919920813_A","CA4171712155520061024_C1"
"CA3715011941919920813_A","CA3855212199419890531_C1"
"CA3715011941919920813_A","CA3604211878120070706_C1"
"CA3715011941919920813_A","CA3344811666519940624_C1"
"CA3715011941919920813_A","CA4146612092420140703_C1"
"CA3715011941919920813_A","CA4003612349819900923_C1"
"CA3715011941919920813_A","CA3504112034719870505_C1"
"CA3715011941919920813_A","CA4170812050420060724_C1"
"CA3715011941919920813_A","CA4114112280520140802_C1"
"CA3715011941919920813_A","CA3360811688220040717_C1"
"CA3715411835320070706_A","CA4072112286319940712_C1"
"CA3715411835320070706_A","CA3350011684320040425_C1"
"CA3715411835320070706_A","CA3728211985320050702_C1"
"CA3715411835320070706_A","CA3944512141720130816_C1"
"CA3715411835320070706_A","CA3518512041619860826_C1"
"CA3715411835320070706_A","CA3606311866419960818_C1"
"CA3715411835320070706_A","CA3398411985619990615_C1"
"CA3715411835320070706_A","CA3471012049419970927_C1"
"CA3715411835320070706_A","CA4011712405220080621_C1"
"CA3715411835320070706_A","CA4045612355620150806_C1"
"CA3715411835320070706_A","CA3979312286719900809_C1"
"CA3715411835320070706_A","CA3684611939119870831_C1"
"CA3715411835320070706_A","CA4055912254919900808_C1"
"CA3715411835320070706_A","CA3749212157220030827_C1"
"CA3715411835320070706_A","CA3759312148820090813_C1"
"CA3715411835320070706_A","CA4090212304019870830_C1"
"CA3715411835320070706_A","CA3581011591620050722_C1"
"CA3715411835320070706_A","CA3780612037620060703_C1"
"CA3715411835320070706_A","CA3656511897419960901_C1"
"CA3715411835320070706_A","CA3886212292420021125_C1"
"CA3715812157619850708_A","CA3749911974020080621_C1"
"CA3715812157619850708_A","CA3698911976620080610_C1"
"CA3715812157619850708_A","CA3491911980619960703_C1"
"CA3715812157619850708_A","CA4072112286319940712_C1"
"CA3715812157619850708_A","CA3591911943419920612_C1"
"CA3715812157619850708_A","CA3759211908519920820_C1"
"CA3715812157619850708_A","CA3335711682319880602_C1"
"CA3715812157619850708_A","CA4101212148620070710_C1"
"CA3715812157619850708_A","CA3715812157619850708_C1"
"CA3715812157619850708_A","CA3604211878120070706_C1"
"CA3715812157619850708_A","CA3673911825219850706_C1"
"CA3715812157619850708_A","CA3509311838420050709_C1"
"CA3715812157619850708_A","CA3801412057319960812_C1"
"CA3715812157619850708_A","CA3939212114620100827_C1"
"CA3715812157619850708_A","CA3644511863020141020_C1"
"CA3715812157619850708_A","CA4035812356120150806_C1"
"CA3715812157619850708_A","CA4170012150720030506_C1"
"CA3715812157619850708_A","CA3976112380020080623_C1"
"CA3715812157619850708_A","CA4059912202419941001_C1"
"CA3715812157619850708_A","CA3646712120519940805_C1"
"CA3716011953619880709_A","CA3471012049419970927_C1"
"CA3716011953619880709_A","CA3335711682319880602_C1"
"CA3716011953619880709_A","CA3457511701819960503_C1"
"CA3716011953619880709_A","CA3801412057319960812_C1"
"CA3716011953619880709_A","CA3525911502319940628_C1"
"CA3716011953619880709_A","CA3604211878120070706_C1"
"CA3716011953619880709_A","CA3592511748620050718_C1"
"CA3716011953619880709_A","CA3485611858619840630_C1"
"CA3716011953619880709_A","CA4090212304019870830_C1"
"CA3716011953619880709_A","CA3622211804719960715_C1"
"CA3716011953619880709_A","CA4059212068919850708_C1"
"CA3716011953619880709_A","CA3591911943419920612_C1"
"CA3716011953619880709_A","CA3814611990020030720_C1"
"CA3716011953619880709_A","CA3781011959119870801_C1"
"CA3716011953619880709_A","CA3881112138320070716_C1"
"CA3716011953619880709_A","CA3700411949520160730_C1"
"CA3716011953619880709_A","CA3396111720119960630_C1"
"CA3716011953619880709_A","CA3605012069320060722_C1"
"CA3716011953619880709_A","CA3398411985619990615_C1"
"CA3716011953619880709_A","CA3656911816319890330_C1"
"CA3716511951320150619_A","CA3453012005420160615_C1"
"CA3716511951320150619_A","CA3939212114620100827_C1"
"CA3716511951320150619_A","CA3623312044519870519_C1"
"CA3716511951320150619_A","CA4037112070120060718_C1"
"CA3716511951320150619_A","CA3655211908319901008_C1"
"CA3716511951320150619_A","CA3402011446219950623_C1"
"CA3716511951320150619_A","CA4059912202419941001_C1"
"CA3716511951320150619_A","CA3509311838420050709_C1"
"CA3716511951320150619_A","CA4069812251020080622_C1"
"CA3716511951320150619_A","CA4177812162219990823_C1"
"CA3716511951320150619_A","CA3355611691120120814_C1"
"CA3716511951320150619_A","CA3469811712319930720_C1"
"CA3716511951320150619_A","CA3365811690720100717_C1"
"CA3716511951320150619_A","CA3647112115219980803_C1"
"CA3716511951320150619_A","CA3626912129019840628_C1"
"CA3716511951320150619_A","CA3421511829520050929_C1"
"CA3716511951320150619_A","CA3445211772619840706_C1"
"CA3716511951320150619_A","CA4179312283119870830_C1"
"CA3716511951320150619_A","CA3335711682319880602_C1"
"CA3716511951320150619_A","CA4094212148720090802_C1"
"CA3722512083420010613_A","CA3536411577420110828_C1"
"CA3722512083420010613_A","CA3881112138320070716_C1"
"CA3722512083420010613_A","CA3411611700820051005_C1"
"CA3722512083420010613_A","CA3696412090419960512_C1"
"CA3722512083420010613_A","CA4030412219519990823_C1"
"CA3722512083420010613_A","CA3605012069320060722_C1"
"CA3722512083420010613_A","CA3445211772619840706_C1"
"CA3722512083420010613_A","CA3964512147619990823_C1"
"CA3722512083420010613_A","CA3771612024820000702_C1"
"CA3722512083420010613_A","CA3891612125220080901_C1"
"CA3722512083420010613_A","CA3855712103319960802_C1"
"CA3722512083420010613_A","CA4192312065019840813_C1"
"CA3722512083420010613_A","CA3963512032120050824_C1"
"CA3722512083420010613_A","CA3457511701819960503_C1"
"CA3722512083420010613_A","CA3525911502319940628_C1"
"CA3722512083420010613_A","CA3630012029019870514_C1"
"CA3722512083420010613_A","CA4048812292220080621_C1"
"CA3722512083420010613_A","CA3921812339220080704_C1"
"CA3722512083420010613_A","CA3692411971419970519_C1"
"CA3722512083420010613_A","CA3504111860819900807_C1"
"CA3728011858420090718_A","CA3344811666519940624_C1"
"CA3728011858420090718_A","CA3396111720119960630_C1"
